data_transacao,id_cliente,id_parceiro,qde_pontos,tipo_transacao
2026-03-11,207,36,783,pontuação
2026-04-17,8,30,813,pontuação
2026-02-25,112,29,314,pontuação
2026-01-23,998,17,316,pontuação
2026-02-23,709,16,720,pontuação
2026-04-23,434,14,918,pontuação
2026-04-28,361,16,747,pontuação
2026-04-09,886,32,176,pontuação
2026-01-05,943,38,312,pontuação
2026-02-02,482,34,729,pontuação
2026-04-27,170,4,176,pontuação
2026-03-23,870,23,257,pontuação
2026-02-20,223,38,202,pontuação
2026-05-03,568,19,538,pontuação
2026-02-23,398,30,960,pontuação
2026-01-09,397,29,725,pontuação
2026-01-25,171,18,809,pontuação
2026-02-15,461,7,795,pontuação
2026-04-14,840,25,34,pontuação
2026-04-29,259,8,645,pontuação
2026-01-17,608,25,722,pontuação
2026-03-17,525,31,410,pontuação
2026-04-03,11,1,282,pontuação
2026-01-31,674,38,845,pontuação
2026-03-11,767,11,926,pontuação
2026-02-28,12,17,803,pontuação
2026-03-01,215,9,778,pontuação
2026-04-04,88,10,996,pontuação
2026-04-28,255,27,187,pontuação
2026-01-22,731,25,987,pontuação
2026-03-01,217,1,246,pontuação
2026-03-01,914,5,151,pontuação
2026-04-23,101,38,779,pontuação
2026-04-09,853,23,746,pontuação
2026-02-02,624,38,140,pontuação
2026-04-27,804,7,99,pontuação
2026-04-21,92,4,208,pontuação
2026-05-01,222,18,633,pontuação
2026-04-02,246,40,949,pontuação
2026-03-20,146,3,394,pontuação
2026-02-28,352,14,773,pontuação
2026-02-16,319,12,165,pontuação
2026-04-12,303,7,687,pontuação
2026-02-23,157,22,869,pontuação
2026-02-09,783,16,581,pontuação
2026-04-23,918,29,43,pontuação
2026-03-02,306,24,33,pontuação
2026-04-23,341,36,759,pontuação
2026-03-27,535,29,132,pontuação
2026-03-23,582,35,669,pontuação
2026-01-17,887,31,272,pontuação
2026-02-11,101,32,310,pontuação
2026-01-21,178,16,675,pontuação
2026-04-02,340,24,548,pontuação
2026-01-15,587,11,989,pontuação
2026-03-27,970,40,886,pontuação
2026-01-04,604,23,357,pontuação
2026-01-05,304,34,363,pontuação
2026-01-21,884,6,474,pontuação
2026-01-12,283,23,148,pontuação
2026-01-20,977,32,572,pontuação
2026-03-28,529,37,672,pontuação
2026-04-23,312,5,920,pontuação
2026-05-02,95,34,816,pontuação
2026-05-03,252,27,64,pontuação
2026-01-20,82,4,186,pontuação
2026-02-13,564,12,785,pontuação
2026-03-18,816,28,932,pontuação
2026-02-23,871,19,28,pontuação
2026-04-14,195,3,550,pontuação
2026-04-22,891,35,161,pontuação
2026-05-04,323,23,257,pontuação
2026-05-05,256,29,905,pontuação
2026-03-29,355,11,376,pontuação
2026-01-31,944,16,570,pontuação
2026-03-07,306,34,652,pontuação
2026-02-14,629,29,595,pontuação
2026-03-18,350,33,66,pontuação
2026-04-07,457,30,396,pontuação
2026-04-05,197,26,873,pontuação
2026-01-17,497,28,537,pontuação
2026-04-27,655,32,566,pontuação
2026-01-27,778,8,66,pontuação
2026-01-16,325,33,169,pontuação
2026-02-25,886,10,487,pontuação
2026-03-02,961,23,841,pontuação
2026-02-10,364,1,171,pontuação
2026-04-08,872,14,509,pontuação
2026-03-21,7,34,837,pontuação
2026-02-12,354,24,245,pontuação
2026-04-09,750,37,948,pontuação
2026-03-20,799,12,29,pontuação
2026-03-31,604,38,14,pontuação
2026-03-01,388,15,418,pontuação
2026-04-07,427,18,945,pontuação
2026-01-16,143,31,528,pontuação
2026-03-17,658,24,832,pontuação
2026-01-05,292,19,572,pontuação
2026-02-01,279,2,211,pontuação
2026-03-31,17,2,432,pontuação
2026-04-23,460,14,674,pontuação
2026-01-15,619,14,258,pontuação
2026-01-14,958,16,76,pontuação
2026-03-03,168,19,684,pontuação
2026-03-31,365,23,34,pontuação
2026-04-04,939,33,777,pontuação
2026-02-19,614,32,420,pontuação
2026-03-12,208,38,431,pontuação
2026-01-30,633,8,234,pontuação
2026-01-16,579,35,424,pontuação
2026-01-12,911,39,382,pontuação
2026-01-14,458,40,220,pontuação
2026-02-16,901,18,157,pontuação
2026-03-26,985,39,649,pontuação
2026-03-25,158,5,562,pontuação
2026-04-21,909,32,652,pontuação
2026-04-26,743,2,374,pontuação
2026-03-28,36,22,52,pontuação
2026-03-23,667,4,179,pontuação
2026-03-03,976,9,94,pontuação
2026-05-03,702,14,408,pontuação
2026-03-02,494,18,835,pontuação
2026-01-14,177,28,47,pontuação
2026-03-16,558,10,83,pontuação
2026-02-19,926,27,739,pontuação
2026-02-16,855,22,979,pontuação
2026-04-04,280,16,932,pontuação
2026-03-13,419,29,536,pontuação
2026-01-10,267,12,809,pontuação
2026-01-20,27,33,946,pontuação
2026-04-01,333,20,611,pontuação
2026-01-09,53,11,737,pontuação
2026-04-21,271,37,470,pontuação
2026-04-14,650,5,137,pontuação
2026-01-02,219,24,917,pontuação
2026-02-24,22,35,331,pontuação
2026-03-12,13,10,275,pontuação
2026-03-03,375,5,711,pontuação
2026-02-05,716,11,155,pontuação
2026-02-11,194,34,244,pontuação
2026-01-15,129,26,550,pontuação
2026-01-01,72,7,586,pontuação
2026-04-05,914,11,546,pontuação
2026-04-26,457,26,537,pontuação
2026-02-09,718,28,379,pontuação
2026-03-17,793,28,660,pontuação
2026-03-25,296,12,767,pontuação
2026-02-18,249,30,664,pontuação
2026-01-02,17,39,554,pontuação
2026-02-17,271,20,285,pontuação
2026-05-04,658,25,231,pontuação
2026-04-14,673,36,537,pontuação
2026-04-13,880,27,29,pontuação
2026-03-08,883,22,78,pontuação
2026-01-27,969,35,478,pontuação
2026-03-29,82,36,71,pontuação
2026-03-31,106,26,616,pontuação
2026-02-28,304,24,972,pontuação
2026-04-05,666,23,956,pontuação
2026-01-25,737,25,610,pontuação
2026-03-28,647,5,513,pontuação
2026-04-23,521,27,222,pontuação
2026-03-29,637,13,486,pontuação
2026-03-02,555,15,727,pontuação
2026-02-18,536,24,721,pontuação
2026-04-07,489,26,778,pontuação
2026-04-13,328,38,927,pontuação
2026-02-06,37,31,454,pontuação
2026-01-24,145,14,608,pontuação
2026-01-30,468,28,28,pontuação
2026-01-02,975,38,902,pontuação
2026-01-31,161,4,867,pontuação
2026-03-08,51,31,628,pontuação
2026-03-18,1,34,407,pontuação
2026-02-27,983,3,966,pontuação
2026-01-05,404,24,329,pontuação
2026-01-08,342,17,723,pontuação
2026-02-14,571,26,810,pontuação
2026-02-25,835,37,261,pontuação
2026-04-24,100,40,424,pontuação
2026-04-08,677,33,27,pontuação
2026-04-12,205,40,29,pontuação
2026-01-08,742,33,527,pontuação
2026-05-01,996,5,738,pontuação
2026-02-23,795,26,274,pontuação
2026-01-05,677,10,684,pontuação
2026-02-11,441,26,330,pontuação
2026-01-30,242,36,228,pontuação
2026-03-09,443,21,753,pontuação
2026-01-07,511,21,233,pontuação
2026-03-10,163,27,486,pontuação
2026-01-19,23,32,847,pontuação
2026-02-25,906,14,750,pontuação
2026-03-21,681,25,695,pontuação
2026-02-25,817,5,981,pontuação
2026-03-12,700,23,487,pontuação
2026-04-02,387,17,133,pontuação
2026-02-04,768,30,646,pontuação
2026-01-13,853,30,105,pontuação
2026-03-11,654,9,40,pontuação
2026-04-25,542,38,185,pontuação
2026-03-28,333,2,907,pontuação
2026-02-02,119,14,152,pontuação
2026-01-05,958,30,591,pontuação
2026-03-19,319,30,809,pontuação
2026-03-24,459,26,103,pontuação
2026-02-26,255,35,797,pontuação
2026-03-28,671,7,302,pontuação
2026-01-31,136,25,975,pontuação
2026-02-22,704,4,919,pontuação
2026-01-21,789,37,151,pontuação
2026-03-30,769,31,560,pontuação
2026-03-10,97,9,618,pontuação
2026-04-20,227,40,459,pontuação
2026-04-16,217,27,612,pontuação
2026-03-26,721,2,359,pontuação
2026-02-05,625,11,270,pontuação
2026-04-02,460,10,572,pontuação
2026-01-06,718,12,841,pontuação
2026-02-14,270,22,662,pontuação
2026-04-20,389,7,347,pontuação
2026-03-27,496,29,420,pontuação
2026-03-02,108,24,562,pontuação
2026-01-04,229,29,736,pontuação
2026-01-04,858,24,379,pontuação
2026-02-04,334,11,806,pontuação
2026-01-03,837,7,469,pontuação
2026-04-27,35,32,22,pontuação
2026-03-21,179,20,470,pontuação
2026-01-19,200,7,4,pontuação
2026-04-29,551,21,195,pontuação
2026-04-01,320,27,170,pontuação
2026-01-14,306,12,905,pontuação
2026-02-20,441,9,934,pontuação
2026-01-09,815,10,149,pontuação
2026-03-29,13,29,255,pontuação
2026-03-11,478,1,170,pontuação
2026-04-29,909,10,489,pontuação
2026-04-28,67,37,69,pontuação
2026-02-26,328,14,49,pontuação
2026-03-24,221,8,564,pontuação
2026-02-08,328,20,801,pontuação
2026-04-28,791,11,281,pontuação
2026-04-11,556,25,448,pontuação
2026-03-14,4,20,256,pontuação
2026-03-19,849,25,969,pontuação
2026-02-12,184,5,993,pontuação
2026-01-03,715,7,811,pontuação
2026-05-05,580,6,892,pontuação
2026-03-16,917,1,573,pontuação
2026-03-15,304,1,423,pontuação
2026-03-28,7,39,11,pontuação
2026-05-05,805,7,780,pontuação
2026-03-26,597,27,874,pontuação
2026-03-07,805,39,217,pontuação
2026-02-14,491,25,460,pontuação
2026-01-07,445,16,309,pontuação
2026-01-04,708,16,150,pontuação
2026-04-27,870,24,382,pontuação
2026-03-05,538,18,225,pontuação
2026-03-25,64,33,463,pontuação
2026-04-24,475,3,82,pontuação
2026-02-01,902,27,931,pontuação
2026-03-17,470,31,649,pontuação
2026-03-25,591,35,231,pontuação
2026-02-07,923,36,424,pontuação
2026-04-08,853,9,538,pontuação
2026-03-25,209,15,522,pontuação
2026-01-31,585,17,240,pontuação
2026-02-22,901,22,459,pontuação
2026-04-01,807,10,740,pontuação
2026-02-01,931,1,987,pontuação
2026-01-17,526,9,194,pontuação
2026-05-02,451,13,900,pontuação
2026-01-22,585,30,692,pontuação
2026-05-04,450,23,802,pontuação
2026-01-18,683,9,518,pontuação
2026-01-15,223,21,975,pontuação
2026-03-05,692,16,999,pontuação
2026-01-26,532,26,507,pontuação
2026-02-28,253,32,204,pontuação
2026-01-01,763,11,383,pontuação
2026-03-03,886,37,930,pontuação
2026-01-14,416,8,343,pontuação
2026-03-28,476,17,973,pontuação
2026-03-24,810,4,723,pontuação
2026-03-09,996,26,161,pontuação
2026-02-10,543,33,460,pontuação
2026-03-10,403,40,758,pontuação
2026-03-06,177,17,744,pontuação
2026-01-13,421,22,292,pontuação
2026-01-29,941,17,92,pontuação
2026-04-17,816,8,978,pontuação
2026-01-25,403,38,491,pontuação
2026-02-13,879,25,519,pontuação
2026-04-19,742,3,873,pontuação
2026-04-17,583,14,251,pontuação
2026-03-17,123,25,1000,pontuação
2026-02-11,581,10,259,pontuação
2026-02-05,23,10,405,pontuação
2026-02-06,346,20,978,pontuação
2026-02-20,21,12,715,pontuação
2026-01-17,1000,2,1000,pontuação
2026-04-08,556,36,537,pontuação
2026-03-12,75,17,722,pontuação
2026-03-04,311,3,184,pontuação
2026-01-11,781,33,325,pontuação
2026-01-04,65,37,516,pontuação
2026-04-02,420,33,408,pontuação
2026-03-08,918,11,955,pontuação
2026-03-03,150,20,900,pontuação
2026-04-10,266,34,359,pontuação
2026-02-09,232,29,151,pontuação
2026-02-06,922,39,756,pontuação
2026-02-28,393,9,176,pontuação
2026-04-12,329,24,312,pontuação
2026-04-25,878,8,979,pontuação
2026-03-07,368,2,239,pontuação
2026-04-15,572,28,703,pontuação
2026-04-06,375,37,247,pontuação
2026-03-25,183,24,755,pontuação
2026-01-03,248,1,539,pontuação
2026-01-05,702,35,252,pontuação
2026-04-18,294,13,188,pontuação
2026-03-12,912,23,419,pontuação
2026-03-07,312,24,898,pontuação
2026-04-10,985,31,381,pontuação
2026-04-12,458,16,953,pontuação
2026-02-07,733,7,3,pontuação
2026-04-26,400,10,415,pontuação
2026-04-02,589,17,698,pontuação
2026-02-25,896,9,48,pontuação
2026-01-25,507,38,994,pontuação
2026-01-17,108,2,749,pontuação
2026-01-18,647,4,821,pontuação
2026-01-08,86,17,559,pontuação
2026-02-14,539,39,292,pontuação
2026-01-04,993,25,276,pontuação
2026-03-13,845,36,984,pontuação
2026-01-30,841,40,754,pontuação
2026-03-21,208,17,397,pontuação
2026-02-25,932,5,743,pontuação
2026-01-10,973,9,266,pontuação
2026-01-09,646,4,521,pontuação
2026-03-07,952,9,505,pontuação
2026-02-24,948,13,962,pontuação
2026-03-05,309,32,710,pontuação
2026-03-25,455,26,562,pontuação
2026-03-13,185,9,835,pontuação
2026-03-13,577,26,444,pontuação
2026-04-27,544,23,926,pontuação
2026-02-12,147,20,456,pontuação
2026-03-28,121,20,900,pontuação
2026-01-10,801,3,178,pontuação
2026-01-31,247,36,368,pontuação
2026-01-23,781,40,362,pontuação
2026-03-24,847,24,395,pontuação
2026-01-27,692,25,942,pontuação
2026-03-08,526,10,142,pontuação
2026-02-18,343,5,89,pontuação
2026-02-11,240,7,38,pontuação
2026-03-21,174,29,627,pontuação
2026-04-13,644,13,72,pontuação
2026-03-18,869,32,756,pontuação
2026-04-09,486,28,26,pontuação
2026-03-11,705,14,77,pontuação
2026-04-10,819,23,759,pontuação
2026-02-04,747,40,42,pontuação
2026-05-04,22,14,707,pontuação
2026-04-26,294,27,844,pontuação
2026-01-26,349,28,541,pontuação
2026-01-24,477,15,290,pontuação
2026-03-20,693,1,710,pontuação
2026-02-28,969,33,75,pontuação
2026-02-20,488,5,588,pontuação
2026-04-03,385,30,390,pontuação
2026-02-20,804,33,51,pontuação
2026-01-12,707,10,481,pontuação
2026-02-05,232,38,836,pontuação
2026-04-05,638,31,374,pontuação
2026-03-16,534,10,659,pontuação
2026-04-20,896,24,967,pontuação
2026-03-12,256,18,121,pontuação
2026-01-09,348,34,159,pontuação
2026-02-01,854,38,363,pontuação
2026-01-31,578,36,15,pontuação
2026-04-30,790,16,642,pontuação
2026-02-08,794,13,711,pontuação
2026-04-19,720,10,629,pontuação
2026-03-17,92,36,403,pontuação
2026-01-21,138,16,871,pontuação
2026-03-06,499,36,186,pontuação
2026-03-05,777,18,239,pontuação
2026-02-27,237,3,127,pontuação
2026-01-31,876,8,86,pontuação
2026-04-28,462,28,269,pontuação
2026-04-29,267,30,661,pontuação
2026-02-06,770,38,719,pontuação
2026-04-19,500,3,4,pontuação
2026-04-28,896,17,32,pontuação
2026-04-17,111,28,67,pontuação
2026-01-27,837,29,241,pontuação
2026-03-15,470,37,395,pontuação
2026-04-01,631,7,103,pontuação
2026-01-06,379,36,857,pontuação
2026-01-07,958,3,379,pontuação
2026-04-30,88,36,135,pontuação
2026-04-14,783,18,852,pontuação
2026-03-29,493,33,35,pontuação
2026-04-10,300,36,959,pontuação
2026-04-04,680,12,881,pontuação
2026-01-23,355,25,580,pontuação
2026-02-06,537,27,1000,pontuação
2026-04-29,271,19,151,pontuação
2026-01-01,849,37,455,pontuação
2026-01-02,210,8,424,pontuação
2026-04-12,990,34,140,pontuação
2026-01-24,923,24,374,pontuação
2026-01-05,386,2,48,pontuação
2026-02-17,242,4,803,pontuação
2026-02-22,50,38,118,pontuação
2026-03-08,261,17,620,pontuação
2026-03-16,573,35,569,pontuação
2026-03-19,631,21,734,pontuação
2026-02-22,478,25,888,pontuação
2026-02-16,296,25,514,pontuação
2026-04-01,208,27,820,pontuação
2026-04-06,802,23,293,pontuação
2026-03-07,534,24,309,pontuação
2026-05-02,633,28,928,pontuação
2026-04-05,671,37,685,pontuação
2026-01-21,52,26,820,pontuação
2026-02-20,166,8,646,pontuação
2026-02-01,432,36,391,pontuação
2026-04-21,733,13,180,pontuação
2026-01-28,859,31,212,pontuação
2026-01-02,73,7,426,pontuação
2026-03-13,823,28,825,pontuação
2026-04-06,637,36,73,pontuação
2026-04-15,568,28,778,pontuação
2026-01-11,639,39,855,pontuação
2026-03-01,244,27,401,pontuação
2026-01-01,156,5,716,pontuação
2026-01-20,478,19,705,pontuação
2026-04-22,47,20,436,pontuação
2026-03-22,719,31,407,pontuação
2026-03-11,982,37,906,pontuação
2026-02-01,365,1,124,pontuação
2026-02-19,28,35,564,pontuação
2026-04-27,769,30,60,pontuação
2026-01-21,781,35,869,pontuação
2026-02-20,124,20,135,pontuação
2026-05-02,859,30,546,pontuação
2026-05-05,551,15,163,pontuação
2026-04-15,717,31,907,pontuação
2026-02-16,520,5,924,pontuação
2026-03-28,167,7,982,pontuação
2026-03-29,781,18,316,pontuação
2026-03-10,48,22,880,pontuação
2026-02-01,5,9,277,pontuação
2026-03-15,57,34,427,pontuação
2026-03-29,207,8,178,pontuação
2026-03-18,657,27,420,pontuação
2026-02-07,189,30,377,pontuação
2026-03-04,866,35,18,pontuação
2026-03-24,696,19,924,pontuação
2026-03-23,12,29,723,pontuação
2026-01-13,808,25,771,pontuação
2026-05-01,588,32,114,pontuação
2026-03-25,501,24,611,pontuação
2026-04-17,117,5,828,pontuação
2026-01-17,2,24,772,pontuação
2026-04-06,640,26,1000,pontuação
2026-01-24,894,3,629,pontuação
2026-02-27,453,36,528,pontuação
2026-02-10,274,36,380,pontuação
2026-02-18,164,24,422,pontuação
2026-02-03,160,24,824,pontuação
2026-02-14,793,32,433,pontuação
2026-01-16,758,23,997,pontuação
2026-03-13,525,34,50,pontuação
2026-03-01,879,16,128,pontuação
2026-02-04,37,4,277,pontuação
2026-02-17,344,13,850,pontuação
2026-03-29,990,40,946,pontuação
2026-01-21,556,21,750,pontuação
2026-01-15,877,7,219,pontuação
2026-04-09,744,23,21,pontuação
2026-02-13,840,6,804,pontuação
2026-02-27,894,9,70,pontuação
2026-02-07,215,3,789,pontuação
2026-02-18,805,33,442,pontuação
2026-04-15,336,39,993,pontuação
2026-04-18,441,6,385,pontuação
2026-04-11,713,37,118,pontuação
2026-04-10,266,8,36,pontuação
2026-05-02,3,22,444,pontuação
2026-03-03,912,11,569,pontuação
2026-04-23,773,20,252,pontuação
2026-03-13,656,18,408,pontuação
2026-02-22,695,23,15,pontuação
2026-04-12,217,22,515,pontuação
2026-05-03,539,7,701,pontuação
2026-03-26,226,39,169,pontuação
2026-02-22,773,3,248,pontuação
2026-01-13,124,15,977,pontuação
2026-01-18,214,36,839,pontuação
2026-02-07,663,32,987,pontuação
2026-03-17,505,2,390,pontuação
2026-01-05,502,11,23,pontuação
2026-02-16,117,34,407,pontuação
2026-03-27,812,34,956,pontuação
2026-03-27,519,17,108,pontuação
2026-03-11,336,6,889,pontuação
2026-02-02,400,10,171,pontuação
2026-04-01,782,39,710,pontuação
2026-03-28,688,36,608,pontuação
2026-03-10,11,31,414,pontuação
2026-01-28,305,34,738,pontuação
2026-02-27,655,6,990,pontuação
2026-02-05,396,4,735,pontuação
2026-01-05,910,6,644,pontuação
2026-04-22,131,4,637,pontuação
2026-01-19,431,18,62,pontuação
2026-02-08,482,14,229,pontuação
2026-01-17,32,25,401,pontuação
2026-03-03,871,9,30,pontuação
2026-02-02,18,10,429,pontuação
2026-03-10,525,2,497,pontuação
2026-03-25,145,23,787,pontuação
2026-02-14,576,13,853,pontuação
2026-03-19,810,20,817,pontuação
2026-05-03,319,27,157,pontuação
2026-01-22,3,19,684,pontuação
2026-03-16,91,27,729,pontuação
2026-04-18,857,21,279,pontuação
2026-02-18,553,35,105,pontuação
2026-04-02,248,40,241,pontuação
2026-02-17,746,11,779,pontuação
2026-03-04,720,20,570,pontuação
2026-03-08,713,38,95,pontuação
2026-03-22,970,21,264,pontuação
2026-03-31,951,33,286,pontuação
2026-02-26,831,22,648,pontuação
2026-02-12,191,30,595,pontuação
2026-03-27,280,25,176,pontuação
2026-04-19,428,16,253,pontuação
2026-04-15,604,13,300,pontuação
2026-03-20,422,27,243,pontuação
2026-02-28,935,37,925,pontuação
2026-01-08,977,6,87,pontuação
2026-01-17,600,16,364,pontuação
2026-01-15,617,6,328,pontuação
2026-04-30,731,5,816,pontuação
2026-04-07,250,35,971,pontuação
2026-04-25,744,3,987,pontuação
2026-02-11,359,30,575,pontuação
2026-04-01,380,30,734,pontuação
2026-03-18,23,21,53,pontuação
2026-04-15,989,27,669,pontuação
2026-04-23,830,30,943,pontuação
2026-03-22,610,2,662,pontuação
2026-01-13,816,4,180,pontuação
2026-02-08,842,15,596,pontuação
2026-03-16,991,6,284,pontuação
2026-03-24,466,37,678,pontuação
